bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
22448,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths,Russ Kick,3.87,eng,399,1010,34,04/01/2001,Disinformation Company
22944,Drum Into Silence (Drums of Chaos  #3),Jo Clayton,3.41,eng,399,1,0,02/01/2004,Tor Fantasy
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,eng,399,1458,98,6/16/2003,St. Martin's True Crime
27000,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,4.14,eng,399,42454,2156,02/04/2004,Penguin Books
32534,October Light,John Gardner,3.88,eng,399,843,61,10/17/2005,New Directions
40526,Time and Again (Time  #1),Jack Finney,3.96,eng,399,13760,1624,05/01/2012,Orion Publishing Group
42885,Motel Blues,Bill Bryson,3.83,fre,399,17,3,4/15/2003,Payot
45492,Northern Lights (His Dark Materials  #1),Philip Pullman,3.98,eng,399,836,62,9/14/2001,Scholastic Press
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,eng,400,102,8,09/01/1999,Penguin Books
1318,Last of the Amazons,Steven Pressfield,3.76,eng,400,2138,125,07/01/2003,Bantam
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides,4.35,mul,400,38,0,01/01/1921,Harvard University Press
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes,4.03,eng,400,14,2,01/06/2003,Harcourt
1725,The Art of Love and Other Poems,Ovid,4.02,eng,400,98,5,01/01/1929,Harvard University Press
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann,4.23,eng,400,1392,136,4/27/2004,Broadway Books
2142,Blink,Ted Dekker,4.17,eng,400,13334,502,10/11/2004,Thomas Nelson
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,4.28,eng,400,16,1,10/20/1995,University Press of Kansas
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.85,eng,400,3457,329,02/01/2001,Penguin Books
3649,The Last Life,Claire Messud,3.56,eng,400,1426,201,9/28/2000,Mariner Books
3834,Innocent Blood,P.D. James,3.68,eng,400,3793,286,08/02/2001,Scribner
4670,Tender is the Night,F. Scott Fitzgerald,3.82,eng,400,1354,140,6/28/2001,Penguin Classics
4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell,3.75,eng,400,55,5,8/27/2002,Free Press
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome,4.08,eng,400,2318,182,11/25/1999,Penguin Classics
5205,A Map of the World,Jane Hamilton,3.81,eng,400,68554,1476,12/03/1999,Anchor Books
5472,Animal Farm / 1984,George Orwell,4.28,eng,400,146659,1625,06/01/2003,Houghton Mifflin Harcourt
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip,4.12,eng,400,2593,252,11/01/1993,Plume
5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,3.81,eng,400,5,1,03/07/2006,Pocket Books
6296,When Rabbit Howls,Truddi Chase,4.04,eng,400,262,32,02/05/2002,Berkley
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson,3.99,eng,400,42096,945,10/01/2004,Grand Central Publishing
7104,1919 (U.S.A.  #2),John Dos Passos,4,eng,400,2185,137,5/25/2000,Mariner Books
7665,Travels,Michael Crichton,3.95,eng,400,7084,514,11/05/2002,Harpperen
7983,Salamandastron (Redwall  #5),Brian Jacques,4.07,eng,400,26237,240,9/15/2003,Firebird
8799,Ahora sabréis lo que es correr,Dave Eggers,3.63,spa,400,3,1,3/31/2004,Mondadori
8834,This Other Eden,Ben Elton,3.72,eng,400,2292,69,07/01/2003,Black Swan
9487,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,eng,400,3728,141,10/29/2006,Thomas Nelson
10910,Mercy,Jodi Picoult,3.58,eng,400,42046,2564,04/01/2001,Washington Square Press
11033,The Seville Communion,Arturo Pérez-Reverte,3.68,eng,400,3912,209,06/07/2004,Mariner Books
11371,It Can't Happen Here,Sinclair Lewis,3.77,eng,400,9031,1555,10/04/2005,NAL Trade
11432,Reunion (Redemption  #5),Karen Kingsbury,4.5,eng,400,12509,271,07/01/2004,Tyndale House Publishers
11549,Gone South,Robert R. McCammon,3.93,eng,400,4849,228,08/01/1993,Pocket Books
11563,Danse Macabre,Stephen King,3.64,eng,400,21063,460,09/01/2001,Berkley
12180,Every Book Its Reader: The Power of the Printed Word to Stir the World,Nicholas A. Basbanes,3.96,eng,400,312,26,12/12/2006,Harper Perennial
12299,The Scarlet Letter,Nathaniel Hawthorne,3.4,eng,400,1373,68,05/01/2004,Simon & Schuster
12568,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan,4.15,eng,400,8721,380,03/01/1989,Houghton Mifflin/Seymour Lawrence
12812,Chickenhawk: Back in the World Again: Life After Vietnam,Robert Mason,4.09,eng,400,175,17,05/01/1994,Penguin Books
12881,Operation Shylock: A Confession,Philip Roth,3.77,eng,400,3115,188,6/16/1994,Vintage
12984,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning,3.82,eng,400,5704,94,11/28/2006,Del Rey
13063,Basket Case,Carl Hiaasen,3.82,eng,400,13125,743,02/01/2005,Grand Central Publishing
13136,2nd Chance (Women's Murder Club  #2),James Patterson,4.04,eng,400,78780,2118,5/20/2005,Grand Central Publishing
13425,The First Philosophers: The Presocratics and Sophists,Robin Waterfield,3.95,eng,400,356,17,11/30/2000,Oxford University Press
13759,Conrad's Fate (Chrestomanci  #5),Diana Wynne Jones,4.05,eng,400,8080,336,05/09/2006,Greenwillow Books
14756,Goodnight Nobody,Jennifer Weiner,3.65,eng,400,54117,1849,05/02/2006,Washington Square Press
15437,Being a Green Mother (Incarnations of Immortality  #5),Piers Anthony,3.96,eng,400,41,1,10/26/1989,Severn House
15655,The Kindness of Strangers,Katrina Kittle,4.02,eng,400,11669,1418,01/02/2007,William Morrow Paperbacks
15788,White Man's Grave,Richard Dooling,3.94,eng,400,367,48,3/15/1995,Picador USA
15925,The Guardian,Nicholas Sparks,4.15,eng,400,148042,4193,04/01/2005,Grand Central Publishing
16276,John Henry Days,Colson Whitehead,3.65,eng,400,1940,186,5/14/2002,Anchor
16429,The Husband,Dean Koontz,3.8,eng,400,39604,1527,5/30/2006,Bantam
17153,The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz,4.05,eng,400,52,6,4/25/2006,William Morrow
18385,The Death of Ivan Ilych & Other Stories,Leo Tolstoy,4.11,eng,400,263,37,12/15/2003,Barnes  Noble Classics
19390,Philosophical Dictionary,Voltaire,4.09,eng,400,1394,45,9/27/1979,Penguin Classics
20868,Sea of Fire (Tom Clancy's Op-Center  #10),Jeff Rovin,3.89,eng,400,1267,24,6/24/2003,Berkley Books
21947,Bevor es Nacht wird. Ein Leben in Havanna,Reinaldo Arenas,4.17,ger,400,16,2,07/01/2002,dtv
22082,Jurassic Park,Michael Crichton,4.02,eng,400,27,5,6/23/1997,Ballantine Books
22832,Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),Rumiko Takahashi,3.97,eng,400,131,7,06/05/1997,Viz Media
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton,3.99,eng,400,68,1,04/01/1991,DAW
23791,Ward No. 6 and Other Stories,Anton Chekhov,4.33,eng,400,6988,173,07/01/2003,Barnes  Noble Classics
24283,Les Misérables,Victor Hugo,4.3,eng,400,4917,352,12/12/1982,Ballantine Books
24749,American Writers  Supplement VIII,Jay Parini,0,eng,400,0,0,05/01/2001,Gale Cengage
25016,Outposts: Journeys to the Surviving Relics of the British Empire,Simon Winchester,3.79,eng,400,1209,106,6/15/2004,Harper Perennial
25365,Out,Natsuo Kirino,3.92,eng,400,18671,1894,01/04/2005,Vintage
25802,The Deception of the Emerald Ring (Pink Carnation  #3),Lauren Willig,3.91,eng,400,8615,499,12/01/2006,Dutton Books
26134,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,4.14,eng,400,1193,103,09/04/2001,Island Books
26211,Monkey Business,Sarah Mlynowski,3.67,eng,400,1,0,4/15/2005,Mira books
26920,The Darling,Russell Banks,3.78,eng,400,1986,246,10/11/2005,Harper Perennial
27126,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,3.9,eng,400,44607,4114,03/07/2006,NAL
27511,The Commanders,Bob Woodward,3.71,eng,400,527,26,01/01/2002,Simon & Schuster
27537,Working with Emotional Intelligence,Daniel Goleman,3.81,eng,400,3265,187,01/04/2000,Bantam
27693,The Moonspinners,Mary  Stewart,4.03,eng,400,6019,397,11/25/2003,HarperTorch
27881,Wildfire (Drinker of Souls: Wild Magic  #2),Jo Clayton,3.72,eng,400,80,3,06/02/1992,DAW
27991,A Mulligan for Bobby Jobe: A Novel,Bob Cullen,3.32,eng,400,58,9,05/07/2002,Harper Perennial
28272,Legacy of the Darksword (The Darksword  #4),Margaret Weis,3.47,eng,400,138,4,06/01/1998,Spectra
28634,Immortality,Milan Kundera,4.14,eng,400,21769,803,01/03/1998,Faber and Faber
30162,Jade Star (Star  #4),Catherine Coulter,3.83,eng,400,896,19,06/01/2002,Signet
30343,Ricochet,Sandra Brown,3.97,eng,400,15225,544,01/02/2007,Simon & Schuster
30677,The Ghost in the Machine,Arthur Koestler,4,eng,400,472,33,12/07/1990,Arkana
31157,The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye,4.2,eng,400,14475,194,10/01/2005,Tyndale House Publishers
31172,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen,3.86,eng,400,217,7,10/07/1986,Penguin Books
31200,Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno,3.79,eng,400,42,4,03/01/2007,Phoenix
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,eng,400,19036,325,11/04/2004,Arrow
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,eng,400,49367,661,11/04/2004,Arrow Books
31462,Far from the Madding Crowd,Thomas Hardy,3.94,eng,400,340,33,10/01/2002,Signet Classics
32262,Life Support,Tess Gerritsen,3.99,eng,400,11151,352,08/01/1998,Pocket Books
32398,Henry IV  Part 2,William Shakespeare,3.8,eng,400,692,89,01/01/2006,Simon  Schuster
32414,Henry IV  Parts I & II,William Shakespeare,3.85,eng,400,58,2,12/01/2006,Pearson
32499,The Pelican Brief,John Grisham,4,eng,400,340714,1942,4/25/2006,Delta
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri,3.95,eng,400,11566,222,7/30/1962,Penguin Classics
32913,Demon Box,Ken Kesey,3.56,eng,400,1418,55,08/04/1987,Penguin Books
33554,Duel,Richard Matheson,4.04,eng,400,1824,71,01/04/2003,Tor Books
33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,eng,400,795,79,11/20/2000,Little  Brown and Company
33768,Behaving Like Adults,Anna Maxted,3.54,eng,400,2729,105,08/03/2004,William Morrow Paperbacks
34484,Small Gods (Discworld  #13),Terry Pratchett,4.29,eng,400,83353,1758,08/01/2005,Corgi
34529,Lords and Ladies (Discworld  #14; Witches #4),Terry Pratchett,4.17,eng,400,53721,814,08/01/2005,Corgi
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick,4.25,eng,400,4381,255,03/01/2007,Avery Publishing Group
36195,Only Mine (Only Series  #2),Elizabeth Lowell,3.92,eng,400,2209,79,5/27/2003,Avon
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,eng,400,35806,503,03/01/1994,Berkley
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,eng,400,118,11,05/01/1990,Onyx
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,eng,400,111,11,9/18/2001,Collins Reference
38244,National Geographic Traveler: Australia,Roff Smith,3.8,eng,400,9,2,10/05/1999,National Geographic
39401,Sweet Revenge,Lynsay Sands,3.99,eng,400,1786,90,02/01/2004,Leisure Books
39501,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,eng,400,2134,99,10/31/2006,HarperTorch
41071,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Suzanne C. O'Connell Smeltzer,4,eng,400,2,0,12/21/1999,LWW
41125,The Gold Coast (Three Californias Triptych  #2),Kim Stanley Robinson,3.7,eng,400,1194,78,5/15/1995,Orb Books
41716,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,spa,400,51807,724,01/11/2005,Debolsillo
42547,The Autobiography of Martin Luther King  Jr.,Martin Luther King Jr.,4.35,eng,400,14025,547,01/01/2001,Grand Central Publishing
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,eng,400,18720,192,8/20/1998,Oxford University Press  USA
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young,4.26,eng,400,11121,522,05/01/2004,St. Martin's Griffin
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon,4.42,eng,400,141,11,09/05/2002,North Atlantic Books
43441,A Tramp Abroad,Mark Twain,3.86,eng,400,26,9,10/14/2003,Modern Library
43487,Fulgor oculto (Landry  #3),V.C. Andrews,3.89,spa,400,5,0,1/22/2002,Plaza y Janes
43491,Child of Darkness (Gemini  #3),V.C. Andrews,3.81,eng,400,19,4,3/15/2005,Gallery Books
43681,A Garden Of Vipers (Carson Ryder  #3),Jack Kerley,3.96,eng,400,562,37,02/06/2007,Onyx
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,3.94,eng,400,1088,78,05/02/2006,Signet
44086,Maps for Lost Lovers,Nadeem Aslam,3.78,eng,400,2127,277,05/09/2006,Vintage
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,3.97,eng,400,4239,350,6/29/2004,Grove Press
44882,Code,Charles Petzold,4.39,eng,400,4919,418,10/21/2000,Microsoft Press
45117,Fox Evil,Minette Walters,3.6,eng,400,2777,119,11/07/2006,Berkley Trade
45310,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,4.15,eng,400,247,41,09/01/1991,Kodansha
45530,Montaillou: Cathars and Catholics in a French Village 1294-1324,Emmanuel Le Roy Ladurie,3.96,eng,400,80,14,12/05/2002,Penguin
45533,Montaillou: Cathars and Catholics in a French Village  1294-1324,Emmanuel Le Roy Ladurie,3.96,eng,400,17,2,5/29/1980,Penguin Books Ltd.
1226,Life of Pi,Yann Martel,3.91,eng,401,4318,668,05/03/2004,Mariner Books / Harvest Books
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.92,eng,401,2790,159,12/27/2005,Jove Books
4954,You Shall Know Our Velocity!,Dave Eggers,3.63,eng,401,25811,1463,07/01/2003,Vintage
6530,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,eng,401,25822,729,6/28/2005,Berkley
9475,Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,3.82,eng,401,36853,1725,03/01/2003,Orchard Books
10441,The Memory Keeper's Daughter,Kim Edwards,3.67,eng,401,535636,17550,5/30/2006,Penguin Books
19801,Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,eng,401,4936,174,04/12/2002,Back Bay Books
21673,Mystic River,Dennis Lehane,4.18,eng,401,44,3,03/05/2001,Bantam Press
21841,The Protector (Cavanaugh #1),David Morrell,3.94,eng,401,2222,80,5/19/2003,Warner Books (NY)
23036,Experience,Martin Amis,3.96,eng,401,71,5,04/05/2001,Vintage
32255,Vanish (Rizzoli & Isles  #5),Tess Gerritsen,4.12,eng,401,46863,1157,8/29/2006,Ballantine Books
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,eng,401,23924,681,07/01/2005,HarperCollins Publishers
6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset,4.15,eng,402,2116,164,11/01/1999,Penguin Classics
10780,Hemingway: The Paris Years,Michael S. Reynolds,4.17,eng,402,490,35,5/17/1999,W. W. Norton  Company
11630,Rough Magic: A Biography of Sylvia Plath,Paul Alexander,3.92,eng,402,1516,60,9/18/2003,Da Capo Press
13397,Checkmate (Tom Clancy's Splinter Cell  #3),David  Michaels,3.94,eng,402,3896,65,11/07/2006,Berkley
14926,Emma,Jane Austen,4,eng,402,737,72,07/10/2003,Oxford University Press
25779,On Democracy  Revolution  and Society,Alexis de Tocqueville,4.12,eng,402,25,0,9/15/1982,University Of Chicago Press
40293,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,3.97,eng,402,12940,894,03/01/2016,Tor Books
43461,Ruby (Landry  #1),V.C. Andrews,3.93,eng,402,17,0,12/01/1994,Wheeler Publishing
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,eng,403,189652,8207,12/09/2003,Simon and Schuster
4524,The Shadow of the Wind,Carlos Ruiz Zafón,4.26,eng,403,1278,175,10/28/2004,Phoenix
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,3.84,eng,403,3106,115,02/01/1993,Bantam Books
13151,London Bridges (Alex Cross  #10),James Patterson,3.94,eng,403,36334,905,10/01/2005,Vision
13314,The Legacy of Mark Rothko,Lee Seldes,3.87,eng,403,36,5,8/22/1996,Da Capo Press
16431,Sole Survivor,Dean Koontz,3.78,eng,403,23244,547,7/25/2006,Bantam Books
20025,The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,4.18,eng,403,460,20,05/01/2001,Little  Brown Book Group
26324,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,3.98,eng,403,10327,318,9/26/2006,Bantam Books
27783,How to Be a Perfect Stranger: The Essential Religious Etiquette Handbook,Stuart M. Matlins,3.95,eng,403,120,16,02/01/2006,Skylight Paths Publishing
28458,Sketches from a Hunter's Album,Ivan Turgenev,3.93,eng,403,5967,109,8/30/1990,Penguin Classics
41909,Harry Potter ve Sırlar Odası (Harry Potter  #2),J.K. Rowling,4.42,tur,403,1000,41,10/01/2001,Yapı Kredi Yayınları
44739,Graphic Design Solutions,Robin Landa,4.04,eng,403,147,12,4/27/2005,Delmar Thomson Learning
2735,Snow Falling On Cedars,David Guterson,3.83,eng,404,588,46,10/21/1999,Bloomsbury Publishing PLC
4031,Lunar Park,Bret Easton Ellis,3.7,eng,404,24618,738,8/29/2006,Vintage
10597,The Illustrated Stephen King Trivia Book,Brian James Freeman,4.23,eng,404,22,5,05/01/2005,Cemetery Dance Publications
13064,Tourist Season,Carl Hiaasen,3.94,eng,404,15459,669,05/09/2005,Warner Books (NY)
13068,Double Whammy (Skink #1),Carl Hiaasen,3.93,eng,404,11050,624,03/01/2005,Grand Central Publishing
13241,The Collected Short Stories of Maxim Gorky,Maxim Gorky,3.96,eng,404,883,16,8/18/1988,Citadel Press
15194,Shades of Murder (Mitchell and Markby Village  #13),Ann Granger,3.88,eng,404,260,25,02/01/2001,Headline
16669,China and Japan (Myths and Legends),Donald A. Mackenzie,3.52,eng,404,23,3,3/27/1988,Crescent
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,eng,404,17,0,12/01/1986,Dover Publications
18261,The Nibelungenlied,Unknown,3.87,eng,404,4052,163,8/26/2004,Penguin Classics
18638,Le Sens du vent,Iain M. Banks,4.2,fre,404,7,0,9/30/2002,Robert Laffont
21720,Beyond Reach (Grant County  #6),Karin Slaughter,4.19,eng,404,19136,979,7/31/2007,Delacorte Press
28531,Nightsword (Starshield  #2),Margaret Weis,3.67,eng,404,159,5,08/03/1999,Del Rey Fantasy
30403,Play Dirty,Sandra Brown,3.92,eng,404,9552,627,8/14/2007,Simon & Schuster
33722,The Undomestic Goddess,Sophie Kinsella,3.83,eng,404,235032,6613,4/25/2006,Dial Press Trade Paperback
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,eng,404,16006,1049,07/10/2012,Harper Paperbacks
40220,Godslayer (The Sundering  #2),Jacqueline Carey,3.7,eng,404,2868,127,6/27/2006,Tor Books
43808,Anne Rice's The Vampire Lestat: A Graphic Novel,Faye Perozich,4.2,eng,404,70039,138,11/30/1991,Ballantine Books
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Patrick Marnham,4.08,eng,404,44,7,4/15/1994,Mariner Books
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,eng,405,814,51,11/26/2003,High Point Media
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.17,eng,405,91395,8192,10/04/2004,St. Martin's Griffin
4332,Satan's Tail (Dreamland  #7),Dale Brown,4,eng,405,339,9,7/26/2005,HarperTorch
5415,'Salem's Lot,Stephen King,4.02,eng,405,1039,130,10/17/1975,Doubleday
8088,Sunshine,Robin McKinley,3.85,eng,405,31047,3519,11/30/2004,Jove
9657,Parachutes & Kisses,Erica Jong,3.46,eng,405,577,26,08/03/2006,Tarcherperigee
13368,James Joyce's Ulysses,Stuart Gilbert,4.17,eng,405,1991,92,01/12/1955,Vintage
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),E.R. Eddison,3.64,eng,405,26,6,12/12/1977,Del Rey Books
14864,Plain Truth,Jodi Picoult,3.98,eng,405,143658,5760,11/01/2004,Atria Books
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,4.04,eng,405,13491,506,4/29/2003,Harper Perennial (HarperCollins)
